claim_group_id,task_id,subject,group_kind,label,claim_count,agent_count,ess,q_bar,independence,core_trust,consensus_score,raw_score,challenge_approve,high_risk_action,high_risk_constraint_pass,decision,agent_weights,conflicts_with
G_T_0019_risk_benign,T_0019,10.57.133.17,risk,benign,3,3,0.844508,0.8802,0.842,95.0,0.86929,0.625889,1,False,True,accepted,"[{""agent_id"": ""A_N_007"", ""base"": 0.92, ""bss"": 0.0, ""weight"": 0.5758}, {""agent_id"": ""A_N_008"", ""base"": 0.9888, ""bss"": 0.0, ""weight"": 0.6189}, {""agent_id"": ""A_N_028"", ""base"": 1.026, ""bss"": 0.0, ""weight"": 0.6422}]","[""G_T_0019_risk_malicious""]"
G_T_0019_risk_malicious,T_0019,10.57.133.17,risk,malicious,4,4,0.554223,0.656067,0.607667,95.0,0.221702,0.159625,0,False,True,rejected,"[{""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0766}, {""agent_id"": ""A_POISON_003"", ""base"": 0.7931, ""bss"": 0.2875, ""weight"": 0.1249}, {""agent_id"": ""A_COMM_004"", ""base"": 0.84, ""bss"": 0.357333, ""weight"": 0.1193}, {""agent_id"": ""A_WATCH_004"", ""base"": 0.7488, ""bss"": 0.013556, ""weight"": 0.1632}]","[""G_T_0019_risk_benign""]"
G_T_0020_action_malicious,T_0020,10.60.140.30,action,malicious,1,1,0.844024,0.87955,0.809,90.0,0.834125,0.60057,1,True,True,accepted,"[{""agent_id"": ""A_N_003"", ""base"": 0.8736, ""bss"": 0.0, ""weight"": 0.5247}]","[""G_T_0020_action_benign""]"
G_T_0020_risk_malicious,T_0020,10.60.140.30,risk,malicious,4,4,0.752506,0.8091,0.692,90.0,0.584587,0.420903,1,False,True,challenged,"[{""agent_id"": ""A_N_013"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.3623}, {""agent_id"": ""A_N_014"", ""base"": 0.8858, ""bss"": 0.0, ""weight"": 0.3732}, {""agent_id"": ""A_N_004"", ""base"": 1.0044, ""bss"": 0.0, ""weight"": 0.4232}, {""agent_id"": ""A_WATCH_001"", ""base"": 0.6384, ""bss"": 0.005333, ""weight"": 0.2675}]","[""G_T_0020_risk_benign""]"
G_T_0020_risk_benign,T_0020,10.60.140.30,risk,benign,2,1,0.695047,0.53835,0.4655,70.0,0.127964,0.092134,0,False,True,rejected,"[{""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0627}, {""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0627}]","[""G_T_0020_risk_malicious""]"
G_T_0021_action_benign,T_0021,10.63.147.43,action,benign,1,1,0.884271,0.8773,0.889,84.0,0.957862,0.689661,1,False,True,accepted,"[{""agent_id"": ""A_N_009"", ""base"": 0.8448, ""bss"": 0.0, ""weight"": 0.5826}]","[""G_T_0021_action_malicious""]"
G_T_0021_risk_benign,T_0021,10.63.147.43,risk,benign,3,3,0.884424,0.8773,0.889,84.0,0.958027,0.68978,1,False,True,accepted,"[{""agent_id"": ""A_N_019"", ""base"": 0.94, ""bss"": 0.0, ""weight"": 0.6484}, {""agent_id"": ""A_N_020"", ""base"": 0.9682, ""bss"": 0.0, ""weight"": 0.6678}, {""agent_id"": ""A_N_010"", ""base"": 0.972, ""bss"": 0.0, ""weight"": 0.6705}]","[""G_T_0021_risk_malicious""]"
G_T_0021_risk_malicious,T_0021,10.63.147.43,risk,malicious,4,4,0.480036,0.6051,0.677333,83.0,0.198976,0.143263,0,False,True,rejected,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0719}, {""agent_id"": ""A_POISON_005"", ""base"": 0.5208, ""bss"": 0.269375, ""weight"": 0.0749}, {""agent_id"": ""A_COMM_002"", ""base"": 0.87, ""bss"": 0.341667, ""weight"": 0.1127}, {""agent_id"": ""A_WATCH_002"", ""base"": 0.6624, ""bss"": 0.008067, ""weight"": 0.1293}]","[""G_T_0021_risk_benign""]"
G_T_0022_action_malicious,T_0022,10.66.154.56,action,malicious,1,1,0.921816,0.88425,0.876,93.0,0.991724,0.714041,1,True,True,accepted,"[{""agent_id"": ""A_N_015"", ""base"": 0.8544, ""bss"": 0.0, ""weight"": 0.6101}]","[""G_T_0022_action_benign""]"
G_T_0022_risk_malicious,T_0022,10.66.154.56,risk,malicious,4,4,0.806954,0.798433,0.780667,93.0,0.697864,0.502462,1,False,True,challenged,"[{""agent_id"": ""A_N_025"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.4326}, {""agent_id"": ""A_N_026"", ""base"": 0.9579, ""bss"": 0.0, ""weight"": 0.4818}, {""agent_id"": ""A_N_016"", ""base"": 0.972, ""bss"": 0.0, ""weight"": 0.4889}, {""agent_id"": ""A_WATCH_003"", ""base"": 0.672, ""bss"": 0.005333, ""weight"": 0.3362}]","[""G_T_0022_risk_benign""]"
G_T_0022_risk_benign,T_0022,10.66.154.56,risk,benign,2,2,0.717608,0.4818,0.5305,55.0,0.156906,0.112972,0,False,True,rejected,"[{""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0636}, {""agent_id"": ""A_POISON_006"", ""base"": 0.672, ""bss"": 0.304375, ""weight"": 0.0857}]","[""G_T_0022_risk_malicious""]"
G_T_0023_action_benign,T_0023,10.69.161.69,action,benign,1,1,0.876577,0.89855,0.841,97.0,0.920017,0.662412,1,False,True,accepted,"[{""agent_id"": ""A_N_021"", ""base"": 0.8736, ""bss"": 0.0, ""weight"": 0.5787}]","[""G_T_0023_action_malicious""]"
G_T_0023_action_malicious,T_0023,10.69.161.69,action,malicious,1,1,0.767,0.3032,0.417,20.0,0.070518,0.050773,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_002"", ""base"": 0.528, ""bss"": 0.476437, ""weight"": 0.0268}]","[""G_T_0023_action_benign""]"
G_T_0023_risk_benign,T_0023,10.69.161.69,risk,benign,3,3,0.877526,0.89855,0.841,97.0,0.921013,0.663129,1,False,True,accepted,"[{""agent_id"": ""A_N_031"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.5703}, {""agent_id"": ""A_N_032"", ""base"": 0.9991, ""bss"": 0.0, ""weight"": 0.6625}, {""agent_id"": ""A_N_022"", ""base"": 1.0044, ""bss"": 0.0, ""weight"": 0.666}]","[""G_T_0023_risk_malicious""]"
G_T_0023_risk_malicious,T_0023,10.69.161.69,risk,malicious,4,4,0.576953,0.613567,0.614667,97.0,0.173585,0.124981,0,False,True,rejected,"[{""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0783}, {""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0795}, {""agent_id"": ""A_BYZ_007"", ""base"": 0.44, ""bss"": 0.4545, ""weight"": 0.0522}, {""agent_id"": ""A_COMM_004"", ""base"": 0.84, ""bss"": 0.357333, ""weight"": 0.1175}]","[""G_T_0023_risk_benign""]"
G_T_0024_action_benign,T_0024,10.72.168.82,action,benign,1,1,0.84205,0.8833,0.9175,85.0,0.947807,0.682421,1,False,True,accepted,"[{""agent_id"": ""A_N_027"", ""base"": 0.8832, ""bss"": 0.0, ""weight"": 0.6027}]","[""G_T_0024_action_malicious""]"
G_T_0024_risk_benign,T_0024,10.72.168.82,risk,benign,4,4,0.752513,0.798767,0.817667,85.0,0.68195,0.491004,1,False,True,challenged,"[{""agent_id"": ""A_N_001"", ""base"": 0.93, ""bss"": 0.0, ""weight"": 0.4571}, {""agent_id"": ""A_N_002"", ""base"": 0.8858, ""bss"": 0.0, ""weight"": 0.4354}, {""agent_id"": ""A_N_028"", ""base"": 1.026, ""bss"": 0.0, ""weight"": 0.5043}, {""agent_id"": ""A_WATCH_001"", ""base"": 0.6384, ""bss"": 0.005333, ""weight"": 0.3121}]","[""G_T_0024_risk_malicious""]"
G_T_0024_risk_malicious,T_0024,10.72.168.82,risk,malicious,2,2,0.771907,0.49305,0.4795,69.0,0.137786,0.099206,0,False,True,rejected,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0667}, {""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0633}]","[""G_T_0024_risk_benign""]"
G_T_0025_action_malicious,T_0025,10.75.175.95,action,malicious,1,1,0.875073,0.89965,0.8855,94.0,0.96822,0.697118,1,True,True,accepted,"[{""agent_id"": ""A_N_003"", ""base"": 0.8736, ""bss"": 0.0, ""weight"": 0.609}]","[""G_T_0025_action_benign""]"
G_T_0025_risk_malicious,T_0025,10.75.175.95,risk,malicious,3,3,0.874691,0.89965,0.8855,94.0,0.967797,0.696814,1,False,True,accepted,"[{""agent_id"": ""A_N_007"", ""base"": 0.92, ""bss"": 0.0, ""weight"": 0.6411}, {""agent_id"": ""A_N_008"", ""base"": 0.9888, ""bss"": 0.0, ""weight"": 0.689}, {""agent_id"": ""A_N_004"", ""base"": 1.0044, ""bss"": 0.0, ""weight"": 0.6999}]","[""G_T_0025_risk_benign""]"
G_T_0025_risk_benign,T_0025,10.75.175.95,risk,benign,5,5,0.506979,0.6066,0.618,94.0,0.183953,0.132446,0,False,True,rejected,"[{""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0659}, {""agent_id"": ""A_POISON_003"", ""base"": 0.7931, ""bss"": 0.2875, ""weight"": 0.1074}, {""agent_id"": ""A_BYZ_003"", ""base"": 0.43, ""bss"": 0.46155, ""weight"": 0.044}, {""agent_id"": ""A_COMM_002"", ""base"": 0.87, ""bss"": 0.341667, ""weight"": 0.1089}, {""agent_id"": ""A_WATCH_002"", ""base"": 0.6624, ""bss"": 0.008067, ""weight"": 0.1249}]","[""G_T_0025_risk_malicious""]"
G_T_0026_action_benign,T_0026,10.78.182.108,action,benign,1,1,0.929106,0.8889,0.8315,94.0,0.953779,0.686721,1,False,True,accepted,"[{""agent_id"": ""A_N_009"", ""base"": 0.8448, ""bss"": 0.0, ""weight"": 0.5801}]","[""G_T_0026_action_malicious""]"
G_T_0026_risk_benign,T_0026,10.78.182.108,risk,benign,4,4,0.819526,0.8214,0.769,94.0,0.718211,0.517112,1,False,True,challenged,"[{""agent_id"": ""A_N_013"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.4452}, {""agent_id"": ""A_N_014"", ""base"": 0.8858, ""bss"": 0.0, ""weight"": 0.4585}, {""agent_id"": ""A_N_010"", ""base"": 0.972, ""bss"": 0.0, ""weight"": 0.5032}, {""agent_id"": ""A_WATCH_003"", ""base"": 0.672, ""bss"": 0.005333, ""weight"": 0.346}]","[""G_T_0026_risk_malicious""]"
G_T_0026_risk_malicious,T_0026,10.78.182.108,risk,malicious,2,1,0.671459,0.53225,0.5005,63.0,0.13141,0.094615,0,False,True,rejected,"[{""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0643}, {""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0643}]","[""G_T_0026_risk_benign""]"
G_T_0027_action_malicious,T_0027,10.81.189.121,action,malicious,1,1,0.859983,0.90475,0.853,94.0,0.921797,0.663694,1,True,True,accepted,"[{""agent_id"": ""A_N_015"", ""base"": 0.8544, ""bss"": 0.0, ""weight"": 0.5671}]","[""G_T_0027_action_benign""]"
G_T_0027_action_benign,T_0027,10.81.189.121,action,benign,1,1,0.66,0.3269,0.458,23.0,0.07147,0.051458,0,False,True,rejected,"[{""agent_id"": ""A_BYZ_004"", ""base"": 0.5472, ""bss"": 0.47925, ""weight"": 0.0282}]","[""G_T_0027_action_malicious""]"
G_T_0027_risk_malicious,T_0027,10.81.189.121,risk,malicious,3,3,0.859994,0.90475,0.853,94.0,0.921809,0.663702,1,False,True,accepted,"[{""agent_id"": ""A_N_019"", ""base"": 0.94, ""bss"": 0.0, ""weight"": 0.6239}, {""agent_id"": ""A_N_020"", ""base"": 0.9682, ""bss"": 0.0, ""weight"": 0.6426}, {""agent_id"": ""A_N_016"", ""base"": 0.972, ""bss"": 0.0, ""weight"": 0.6451}]","[""G_T_0027_risk_benign""]"
G_T_0027_risk_benign,T_0027,10.81.189.121,risk,benign,4,4,0.498069,0.6257,0.639667,94.0,0.202368,0.145705,0,False,True,rejected,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0728}, {""agent_id"": ""A_POISON_005"", ""base"": 0.5208, ""bss"": 0.269375, ""weight"": 0.0759}, {""agent_id"": ""A_COMM_004"", ""base"": 0.84, ""bss"": 0.357333, ""weight"": 0.1076}, {""agent_id"": ""A_WATCH_004"", ""base"": 0.7488, ""bss"": 0.013556, ""weight"": 0.1472}]","[""G_T_0027_risk_malicious""]"
G_T_0028_action_benign,T_0028,10.84.196.134,action,benign,1,1,0.880324,0.89345,0.8975,90.0,0.980426,0.705907,1,False,True,accepted,"[{""agent_id"": ""A_N_021"", ""base"": 0.8736, ""bss"": 0.0, ""weight"": 0.6167}]","[""G_T_0028_action_malicious""]"
G_T_0028_risk_benign,T_0028,10.84.196.134,risk,benign,4,4,0.777581,0.806967,0.764333,90.0,0.665463,0.479134,1,False,True,challenged,"[{""agent_id"": ""A_N_025"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.4125}, {""agent_id"": ""A_N_026"", ""base"": 0.9579, ""bss"": 0.0, ""weight"": 0.4594}, {""agent_id"": ""A_N_022"", ""base"": 1.0044, ""bss"": 0.0, ""weight"": 0.4817}, {""agent_id"": ""A_WATCH_001"", ""base"": 0.6384, ""bss"": 0.005333, ""weight"": 0.3045}]","[""G_T_0028_risk_malicious""]"
G_T_0028_risk_malicious,T_0028,10.84.196.134,risk,malicious,2,2,0.740888,0.55715,0.3905,58.0,0.137894,0.099284,0,False,True,rejected,"[{""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0559}, {""agent_id"": ""A_POISON_006"", ""base"": 0.672, ""bss"": 0.304375, ""weight"": 0.0754}]","[""G_T_0028_risk_benign""]"
G_T_0029_action_benign,T_0029,10.87.203.147,action,benign,1,1,0.876362,0.89885,0.8505,91.0,0.930492,0.669954,1,False,True,accepted,"[{""agent_id"": ""A_N_027"", ""base"": 0.8832, ""bss"": 0.0, ""weight"": 0.5917}]","[""G_T_0029_action_malicious""]"
G_T_0029_action_malicious,T_0029,10.87.203.147,action,malicious,1,1,0.789,0.3289,0.435,28.0,0.082086,0.059102,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_002"", ""base"": 0.528, ""bss"": 0.476437, ""weight"": 0.0312}]","[""G_T_0029_action_benign""]"
G_T_0029_risk_benign,T_0029,10.87.203.147,risk,benign,3,3,0.877454,0.89885,0.8505,91.0,0.931651,0.670789,1,False,True,accepted,"[{""agent_id"": ""A_N_031"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.5769}, {""agent_id"": ""A_N_032"", ""base"": 0.9991, ""bss"": 0.0, ""weight"": 0.6702}, {""agent_id"": ""A_N_028"", ""base"": 1.026, ""bss"": 0.0, ""weight"": 0.6882}]","[""G_T_0029_risk_malicious""]"
G_T_0029_risk_malicious,T_0029,10.87.203.147,risk,malicious,4,4,0.613633,0.6213,0.645,91.0,0.198194,0.1427,0,False,True,rejected,"[{""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0885}, {""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0898}, {""agent_id"": ""A_BYZ_007"", ""base"": 0.44, ""bss"": 0.4545, ""weight"": 0.059}, {""agent_id"": ""A_COMM_002"", ""base"": 0.87, ""bss"": 0.341667, ""weight"": 0.1408}]","[""G_T_0029_risk_benign""]"
G_T_0030_action_malicious,T_0030,10.90.210.160,action,malicious,1,1,0.889998,0.90925,0.7795,96.0,0.876105,0.630795,1,True,True,accepted,"[{""agent_id"": ""A_N_003"", ""base"": 0.8736, ""bss"": 0.0, ""weight"": 0.5511}]","[""G_T_0030_action_benign""]"
G_T_0030_risk_malicious,T_0030,10.90.210.160,risk,malicious,4,4,0.8115,0.811367,0.688,96.0,0.628515,0.452531,1,False,True,challenged,"[{""agent_id"": ""A_N_001"", ""base"": 0.93, ""bss"": 0.0, ""weight"": 0.4213}, {""agent_id"": ""A_N_002"", ""base"": 0.8858, ""bss"": 0.0, ""weight"": 0.4013}, {""agent_id"": ""A_N_004"", ""base"": 1.0044, ""bss"": 0.0, ""weight"": 0.455}, {""agent_id"": ""A_WATCH_003"", ""base"": 0.672, ""bss"": 0.005333, ""weight"": 0.3028}]","[""G_T_0030_risk_benign""]"
G_T_0030_risk_benign,T_0030,10.90.210.160,risk,benign,2,2,0.695598,0.5093,0.493,69.0,0.131868,0.094945,0,False,True,rejected,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0638}, {""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0606}]","[""G_T_0030_risk_malicious""]"
G_T_0031_action_benign,T_0031,10.93.217.173,action,benign,1,1,0.868686,0.8846,0.892,87.0,0.952011,0.685448,1,False,True,accepted,"[{""agent_id"": ""A_N_009"", ""base"": 0.8448, ""bss"": 0.0, ""weight"": 0.5791}]","[""G_T_0031_action_malicious""]"
G_T_0031_action_malicious,T_0031,10.93.217.173,action,malicious,1,1,0.651,0.2686,0.396,19.0,0.050136,0.036098,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_008"", ""base"": 0.432, ""bss"": 0.478687, ""weight"": 0.0156}]","[""G_T_0031_action_benign""]"
G_T_0031_risk_benign,T_0031,10.93.217.173,risk,benign,3,3,0.868562,0.8846,0.892,87.0,0.951875,0.68535,1,False,True,accepted,"[{""agent_id"": ""A_N_007"", ""base"": 0.92, ""bss"": 0.0, ""weight"": 0.6305}, {""agent_id"": ""A_N_008"", ""base"": 0.9888, ""bss"": 0.0, ""weight"": 0.6777}, {""agent_id"": ""A_N_010"", ""base"": 0.972, ""bss"": 0.0, ""weight"": 0.6662}]","[""G_T_0031_risk_malicious""]"
G_T_0031_risk_malicious,T_0031,10.93.217.173,risk,malicious,5,5,0.518069,0.578733,0.603,82.0,0.175669,0.126481,0,False,True,rejected,"[{""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0627}, {""agent_id"": ""A_POISON_003"", ""base"": 0.7931, ""bss"": 0.2875, ""weight"": 0.1022}, {""agent_id"": ""A_BYZ_003"", ""base"": 0.43, ""bss"": 0.46155, ""weight"": 0.0419}, {""agent_id"": ""A_COMM_004"", ""base"": 0.84, ""bss"": 0.357333, ""weight"": 0.0976}, {""agent_id"": ""A_WATCH_004"", ""base"": 0.7488, ""bss"": 0.013556, ""weight"": 0.1335}]","[""G_T_0031_risk_benign""]"
G_T_0032_action_malicious,T_0032,10.96.224.186,action,malicious,1,1,0.865715,0.8762,0.8945,83.0,0.94238,0.678513,1,True,True,accepted,"[{""agent_id"": ""A_N_015"", ""base"": 0.8544, ""bss"": 0.0, ""weight"": 0.5797}]","[""G_T_0032_action_benign""]"
G_T_0032_risk_malicious,T_0032,10.96.224.186,risk,malicious,4,4,0.784429,0.811967,0.762667,83.0,0.67399,0.485272,1,False,True,challenged,"[{""agent_id"": ""A_N_013"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.4178}, {""agent_id"": ""A_N_014"", ""base"": 0.8858, ""bss"": 0.0, ""weight"": 0.4303}, {""agent_id"": ""A_N_016"", ""base"": 0.972, ""bss"": 0.0, ""weight"": 0.4722}, {""agent_id"": ""A_WATCH_001"", ""base"": 0.6384, ""bss"": 0.005333, ""weight"": 0.3085}]","[""G_T_0032_risk_benign""]"
G_T_0032_risk_benign,T_0032,10.96.224.186,risk,benign,2,1,0.641019,0.51275,0.468,64.0,0.113008,0.081366,0,False,True,rejected,"[{""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0553}, {""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0553}]","[""G_T_0032_risk_malicious""]"
G_T_0033_action_benign,T_0033,10.99.231.199,action,benign,1,1,0.895328,0.89215,0.8065,96.0,0.89473,0.644205,1,False,True,accepted,"[{""agent_id"": ""A_N_021"", ""base"": 0.8736, ""bss"": 0.0, ""weight"": 0.5628}]","[""G_T_0033_action_malicious""]"
G_T_0033_action_malicious,T_0033,10.99.231.199,action,malicious,1,1,0.731,0.3902,0.482,38.0,0.099437,0.071595,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_004"", ""base"": 0.5472, ""bss"": 0.47925, ""weight"": 0.0392}]","[""G_T_0033_action_benign""]"
G_T_0033_risk_benign,T_0033,10.99.231.199,risk,benign,3,3,0.894443,0.89215,0.8065,96.0,0.893845,0.643568,1,False,True,accepted,"[{""agent_id"": ""A_N_019"", ""base"": 0.94, ""bss"": 0.0, ""weight"": 0.605}, {""agent_id"": ""A_N_020"", ""base"": 0.9682, ""bss"": 0.0, ""weight"": 0.6231}, {""agent_id"": ""A_N_022"", ""base"": 1.0044, ""bss"": 0.0, ""weight"": 0.6464}]","[""G_T_0033_risk_malicious""]"
G_T_0033_risk_malicious,T_0033,10.99.231.199,risk,malicious,4,4,0.504412,0.615433,0.627667,86.0,0.197057,0.141881,0,False,True,rejected,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0712}, {""agent_id"": ""A_POISON_005"", ""base"": 0.5208, ""bss"": 0.269375, ""weight"": 0.0741}, {""agent_id"": ""A_COMM_002"", ""base"": 0.87, ""bss"": 0.341667, ""weight"": 0.1116}, {""agent_id"": ""A_WATCH_002"", ""base"": 0.6624, ""bss"": 0.008067, ""weight"": 0.128}]","[""G_T_0033_risk_benign""]"
G_T_0034_action_benign,T_0034,10.102.238.212,action,benign,1,1,0.880593,0.8605,0.8695,88.0,0.915088,0.658864,1,False,True,accepted,"[{""agent_id"": ""A_N_027"", ""base"": 0.8832, ""bss"": 0.0, ""weight"": 0.5819}]","[""G_T_0034_action_malicious""]"
G_T_0034_risk_benign,T_0034,10.102.238.212,risk,benign,4,4,0.804148,0.780667,0.746667,88.0,0.650359,0.468258,1,False,True,challenged,"[{""agent_id"": ""A_N_025"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.4031}, {""agent_id"": ""A_N_026"", ""base"": 0.9579, ""bss"": 0.0, ""weight"": 0.449}, {""agent_id"": ""A_N_028"", ""base"": 1.026, ""bss"": 0.0, ""weight"": 0.4809}, {""agent_id"": ""A_WATCH_003"", ""base"": 0.672, ""bss"": 0.005333, ""weight"": 0.3133}]","[""G_T_0034_risk_malicious""]"
G_T_0034_risk_malicious,T_0034,10.102.238.212,risk,malicious,2,2,0.675087,0.5084,0.419,60.0,0.123021,0.088575,0,False,True,rejected,"[{""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0499}, {""agent_id"": ""A_POISON_006"", ""base"": 0.672, ""bss"": 0.304375, ""weight"": 0.0672}]","[""G_T_0034_risk_benign""]"
G_T_0035_action_malicious,T_0035,10.105.245.225,action,malicious,1,1,0.849359,0.90125,0.8155,93.0,0.867018,0.624253,1,True,True,accepted,"[{""agent_id"": ""A_N_003"", ""base"": 0.8736, ""bss"": 0.0, ""weight"": 0.5453}]","[""G_T_0035_action_benign""]"
G_T_0035_risk_malicious,T_0035,10.105.245.225,risk,malicious,3,3,0.849453,0.90125,0.8155,93.0,0.867114,0.624322,1,False,True,accepted,"[{""agent_id"": ""A_N_031"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.5369}, {""agent_id"": ""A_N_032"", ""base"": 0.9991, ""bss"": 0.0, ""weight"": 0.6238}, {""agent_id"": ""A_N_004"", ""base"": 1.0044, ""bss"": 0.0, ""weight"": 0.6271}]","[""G_T_0035_risk_benign""]"
G_T_0035_risk_benign,T_0035,10.105.245.225,risk,benign,5,5,0.571866,0.647667,0.571333,93.0,0.195732,0.140927,0,False,True,rejected,"[{""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0761}, {""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0773}, {""agent_id"": ""A_BYZ_007"", ""base"": 0.44, ""bss"": 0.4545, ""weight"": 0.0508}, {""agent_id"": ""A_COMM_004"", ""base"": 0.84, ""bss"": 0.357333, ""weight"": 0.1142}, {""agent_id"": ""A_WATCH_004"", ""base"": 0.7488, ""bss"": 0.013556, ""weight"": 0.1563}]","[""G_T_0035_risk_malicious""]"
G_T_0036_action_benign,T_0036,10.108.2.238,action,benign,1,1,0.867272,0.88285,0.871,89.0,0.92625,0.6669,1,False,True,accepted,"[{""agent_id"": ""A_N_009"", ""base"": 0.8448, ""bss"": 0.0, ""weight"": 0.5634}]","[""G_T_0036_action_malicious""]"
G_T_0036_risk_benign,T_0036,10.108.2.238,risk,benign,4,4,0.782068,0.813033,0.764667,89.0,0.674622,0.485728,1,False,True,challenged,"[{""agent_id"": ""A_N_001"", ""base"": 0.93, ""bss"": 0.0, ""weight"": 0.4522}, {""agent_id"": ""A_N_002"", ""base"": 0.8858, ""bss"": 0.0, ""weight"": 0.4307}, {""agent_id"": ""A_N_010"", ""base"": 0.972, ""bss"": 0.0, ""weight"": 0.4726}, {""agent_id"": ""A_WATCH_001"", ""base"": 0.6384, ""bss"": 0.005333, ""weight"": 0.3087}]","[""G_T_0036_risk_malicious""]"
G_T_0036_risk_malicious,T_0036,10.108.2.238,risk,malicious,2,2,0.726804,0.4891,0.4395,65.0,0.11796,0.084931,0,False,True,rejected,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0571}, {""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0542}]","[""G_T_0036_risk_benign""]"
G_T_0037_action_malicious,T_0037,10.111.9.11,action,malicious,1,1,0.873242,0.9017,0.8435,95.0,0.922464,0.664174,1,True,True,accepted,"[{""agent_id"": ""A_N_015"", ""base"": 0.8544, ""bss"": 0.0, ""weight"": 0.5675}]","[""G_T_0037_action_benign""]"
G_T_0037_action_benign,T_0037,10.111.9.11,action,benign,1,1,0.651,0.3952,0.518,34.0,0.096493,0.069475,0,False,True,rejected,"[{""agent_id"": ""A_BYZ_008"", ""base"": 0.432, ""bss"": 0.478687, ""weight"": 0.03}]","[""G_T_0037_action_malicious""]"
G_T_0037_risk_malicious,T_0037,10.111.9.11,risk,malicious,3,3,0.873081,0.9017,0.8435,95.0,0.922293,0.664051,1,False,True,accepted,"[{""agent_id"": ""A_N_007"", ""base"": 0.92, ""bss"": 0.0, ""weight"": 0.6109}, {""agent_id"": ""A_N_008"", ""base"": 0.9888, ""bss"": 0.0, ""weight"": 0.6566}, {""agent_id"": ""A_N_016"", ""base"": 0.972, ""bss"": 0.0, ""weight"": 0.6455}]","[""G_T_0037_risk_benign""]"
